Points Scored,FG,FG%,3P,3P%,ORB,Assists,Steals,OffRank,OppDefRank,Pace
119.0,48.0,0.485,13.0,0.433,7.0,29.0,13.0,105.2,105.2,
120.0,43.0,0.439,13.0,0.317,17.0,24.0,7.0,122.7,122.7,
106.0,38.0,0.5,14.0,0.424,4.0,21.0,8.0,113.6,113.6,
96.0,39.0,0.47,8.0,0.258,7.0,20.0,12.0,92.4,92.4,
120.0,49.0,0.563,15.0,0.455,12.0,35.0,4.0,128.0,128.0,
115.0,43.0,0.439,17.0,0.425,6.0,27.0,9.0,112.0,112.0,
115.0,38.0,0.392,13.0,0.317,15.0,20.0,6.0,113.4,113.4,
110.0,41.0,0.451,17.0,0.327,9.0,24.0,10.0,99.0,99.0,
86.0,35.0,0.427,11.0,0.314,16.0,17.0,3.0,109.0,109.0,
101.0,41.0,0.482,19.0,0.442,10.0,31.0,10.0,112.6,112.6,
120.0,46.0,0.505,18.0,0.391,10.0,34.0,9.0,127.0,127.0,
107.0,38.0,0.463,13.0,0.351,10.0,24.0,8.0,112.4,112.4,
115.0,44.0,0.454,10.0,0.323,7.0,22.0,9.0,107.7,107.7,
102.0,37.0,0.389,14.0,0.341,14.0,24.0,7.0,102.0,102.0,
110.0,38.0,0.458,8.0,0.348,12.0,14.0,10.0,111.4,111.4,
119.0,40.0,0.426,9.0,0.321,13.0,15.0,12.0,111.4,111.4,
107.0,37.0,0.451,11.0,0.407,13.0,29.0,7.0,105.4,105.4,
107.0,36.0,0.409,12.0,0.429,12.0,25.0,2.0,100.9,100.9,
91.0,29.0,0.377,9.0,0.25,7.0,17.0,7.0,93.9,93.9,
105.0,39.0,0.419,9.0,0.333,12.0,18.0,7.0,105.4,105.4,
92.0,34.0,0.374,7.0,0.194,17.0,20.0,8.0,93.3,93.3,
129.0,45.0,0.479,16.0,0.381,9.0,31.0,13.0,113.2,113.2,
122.0,43.0,0.5,11.0,0.367,8.0,30.0,8.0,114.0,114.0,
95.0,44.0,0.512,14.0,0.452,10.0,26.0,10.0,128.8,128.8,
108.0,34.0,0.43,15.0,0.395,6.0,25.0,3.0,112.1,112.1,
123.0,40.0,0.444,9.0,0.257,18.0,23.0,5.0,122.7,122.7,
102.0,37.0,0.451,8.0,0.286,6.0,15.0,9.0,103.7,103.7,
95.0,36.0,0.419,14.0,0.311,13.0,27.0,8.0,98.3,98.3,
96.0,34.0,0.374,11.0,0.275,9.0,23.0,10.0,96.7,96.7,
105.0,41.0,0.466,10.0,0.294,8.0,24.0,10.0,106.1,106.1,
118.0,47.0,0.528,13.0,0.361,9.0,31.0,8.0,118.1,118.1,
107.0,37.0,0.416,7.0,0.219,14.0,24.0,5.0,113.1,113.1,
90.0,44.0,0.512,13.0,0.5,6.0,23.0,9.0,117.4,117.4,
129.0,48.0,0.527,20.0,0.488,12.0,39.0,11.0,133.7,133.7,
104.0,39.0,0.488,14.0,0.389,6.0,23.0,6.0,114.8,114.8,
102.0,38.0,0.447,15.0,0.326,11.0,27.0,6.0,109.1,109.1,
95.0,36.0,0.404,8.0,0.25,12.0,26.0,10.0,101.1,101.1,
99.0,47.0,0.566,12.0,0.48,10.0,29.0,3.0,116.2,116.2,
116.0,37.0,0.43,12.0,0.3,10.0,27.0,7.0,117.6,117.6,
113.0,37.0,0.435,14.0,0.483,12.0,28.0,7.0,116.5,116.5,
86.0,37.0,0.463,14.0,0.5,9.0,26.0,8.0,105.1,105.1,
111.0,44.0,0.53,11.0,0.393,5.0,29.0,8.0,111.9,111.9,
111.0,37.0,0.44,13.0,0.394,16.0,19.0,3.0,123.5,123.5,
92.0,33.0,0.388,10.0,0.345,7.0,19.0,9.0,88.5,88.5,
118.0,35.0,0.407,11.0,0.306,11.0,21.0,5.0,107.3,107.3,
101.0,42.0,0.512,16.0,0.533,6.0,27.0,11.0,123.1,123.1,
120.0,40.0,0.471,5.0,0.263,4.0,25.0,6.0,88.2,88.2,
81.0,43.0,0.544,19.0,0.487,7.0,31.0,12.0,139.0,139.0,
132.0,49.0,0.516,13.0,0.464,13.0,32.0,10.0,125.8,125.8,
119.0,44.0,0.543,15.0,0.429,7.0,27.0,4.0,126.8,126.8,
113.0,44.0,0.524,8.0,0.348,7.0,24.0,7.0,112.2,112.2,
103.0,37.0,0.446,9.0,0.346,9.0,25.0,9.0,106.5,106.5,
124.0,46.0,0.529,15.0,0.469,12.0,33.0,12.0,130.6,130.6,
98.0,37.0,0.398,7.0,0.241,15.0,10.0,8.0,104.7,104.7,
110.0,39.0,0.402,7.0,0.179,18.0,19.0,13.0,96.9,96.9,
100.0,37.0,0.44,9.0,0.333,9.0,19.0,7.0,97.6,97.6,
109.0,42.0,0.488,5.0,0.192,9.0,24.0,9.0,104.6,104.6,
117.0,40.0,0.506,13.0,0.406,7.0,30.0,2.0,120.9,120.9,
91.0,35.0,0.455,8.0,0.364,9.0,15.0,2.0,99.7,99.7,
109.0,39.0,0.406,10.0,0.294,15.0,26.0,3.0,104.6,104.6,
100.0,33.0,0.388,4.0,0.148,9.0,19.0,10.0,89.2,89.2,
105.0,40.0,0.449,13.0,0.433,8.0,22.0,6.0,115.9,115.9,
94.0,35.0,0.385,13.0,0.351,12.0,27.0,6.0,100.5,100.5,
112.0,45.0,0.511,10.0,0.435,9.0,27.0,6.0,121.3,121.3,
99.0,38.0,0.409,8.0,0.258,16.0,23.0,8.0,108.8,108.8,
111.0,38.0,0.427,10.0,0.27,12.0,25.0,7.0,102.0,102.0,
104.0,41.0,0.488,11.0,0.324,10.0,22.0,5.0,107.8,107.8,
96.0,43.0,0.512,12.0,0.375,5.0,27.0,6.0,115.4,115.4,
100.0,45.0,0.459,14.0,0.292,11.0,30.0,16.0,110.2,110.2,
91.0,42.0,0.488,9.0,0.281,9.0,29.0,6.0,113.1,113.1,
107.0,42.0,0.506,7.0,0.35,7.0,25.0,11.0,102.0,102.0,
111.0,31.0,0.397,10.0,0.286,11.0,18.0,8.0,101.3,101.3,
97.0,51.0,0.554,29.0,0.569,10.0,32.0,14.0,139.3,139.3,
119.0,40.0,0.392,16.0,0.39,16.0,26.0,14.0,104.6,104.6,
83.0,29.0,0.372,7.0,0.212,5.0,20.0,10.0,85.1,85.1,
118.0,29.0,0.367,13.0,0.271,6.0,20.0,6.0,91.7,91.7,
105.0,42.0,0.424,12.0,0.343,16.0,22.0,7.0,115.9,115.9,
128.0,46.0,0.495,16.0,0.372,10.0,32.0,3.0,118.2,118.2,
134.0,48.0,0.462,19.0,0.339,14.0,27.0,6.0,119.0,119.0,
108.0,40.0,0.494,12.0,0.353,9.0,28.0,4.0,105.2,105.2,
100.0,46.0,0.505,18.0,0.391,10.0,34.0,9.0,127.0,127.0,
113.0,38.0,0.463,13.0,0.351,10.0,24.0,8.0,112.4,112.4,
111.0,39.0,0.488,18.0,0.45,8.0,29.0,4.0,117.5,117.5,
81.0,33.0,0.429,7.0,0.226,4.0,19.0,13.0,85.7,85.7,
124.0,42.0,0.472,13.0,0.283,2.0,29.0,7.0,119.9,119.9,
85.0,31.0,0.369,11.0,0.256,8.0,20.0,3.0,90.9,90.9,
82.0,42.0,0.457,14.0,0.326,12.0,29.0,14.0,116.1,116.1,
105.0,36.0,0.414,17.0,0.405,13.0,22.0,11.0,112.3,112.3,
105.0,41.0,0.482,17.0,0.378,12.0,22.0,12.0,112.5,112.5,
121.0,43.0,0.453,21.0,0.512,13.0,31.0,6.0,125.4,125.4,
100.0,35.0,0.417,15.0,0.405,14.0,20.0,6.0,108.1,108.1,
122.0,33.0,0.371,8.0,0.242,12.0,19.0,7.0,94.3,94.3,
109.0,40.0,0.482,13.0,0.371,6.0,25.0,6.0,116.2,116.2,
98.0,37.0,0.425,10.0,0.357,11.0,22.0,8.0,105.2,105.2,
101.0,34.0,0.43,15.0,0.357,8.0,24.0,6.0,104.7,104.7,
94.0,35.0,0.407,12.0,0.333,8.0,24.0,11.0,93.5,93.5,
118.0,46.0,0.505,8.0,0.222,9.0,27.0,7.0,121.3,121.3,
112.0,44.0,0.454,13.0,0.361,7.0,28.0,8.0,103.1,103.1,
118.0,49.0,0.516,12.0,0.353,8.0,36.0,8.0,116.0,116.0,
96.0,36.0,0.424,8.0,0.286,10.0,24.0,8.0,98.7,98.7,
108.0,36.0,0.444,15.0,0.375,10.0,30.0,7.0,116.3,116.3,
116.0,37.0,0.5,20.0,0.455,3.0,30.0,5.0,119.2,119.2,
124.0,40.0,0.426,15.0,0.326,9.0,24.0,9.0,116.4,116.4,
109.0,36.0,0.414,8.0,0.229,16.0,22.0,12.0,104.6,104.6,
80.0,34.0,0.479,13.0,0.361,11.0,26.0,5.0,109.9,109.9,
103.0,36.0,0.493,10.0,0.333,5.0,27.0,6.0,117.6,117.6,
111.0,39.0,0.406,12.0,0.353,16.0,22.0,6.0,104.5,104.5,
101.0,37.0,0.463,12.0,0.343,1.0,26.0,11.0,105.0,105.0,
102.0,37.0,0.416,14.0,0.28,10.0,28.0,15.0,106.4,106.4,
113.0,39.0,0.453,10.0,0.286,15.0,23.0,7.0,109.6,109.6,
85.0,32.0,0.36,8.0,0.235,8.0,17.0,4.0,88.9,88.9,
110.0,52.0,0.584,20.0,0.556,9.0,38.0,7.0,135.6,135.6,
106.0,38.0,0.388,15.0,0.333,13.0,27.0,8.0,105.0,105.0,
100.0,45.0,0.495,12.0,0.324,8.0,29.0,5.0,123.7,123.7,
122.0,44.0,0.478,20.0,0.435,10.0,24.0,3.0,129.9,129.9,
105.0,40.0,0.46,15.0,0.349,9.0,28.0,9.0,110.3,110.3,
98.0,37.0,0.43,10.0,0.294,12.0,22.0,7.0,105.9,105.9,
92.0,32.0,0.41,10.0,0.313,8.0,22.0,5.0,101.7,101.7,
116.0,36.0,0.439,15.0,0.405,12.0,23.0,7.0,110.3,110.3,
115.0,35.0,0.473,10.0,0.323,5.0,25.0,7.0,107.4,107.4,
112.0,46.0,0.548,17.0,0.415,9.0,30.0,11.0,131.1,131.1,
110.0,35.0,0.443,12.0,0.343,10.0,26.0,9.0,105.7,105.7,
107.0,41.0,0.494,12.0,0.414,6.0,21.0,12.0,117.6,117.6,
86.0,31.0,0.378,9.0,0.205,8.0,24.0,13.0,89.1,89.1,
106.0,39.0,0.494,13.0,0.406,4.0,29.0,7.0,117.4,117.4,
111.0,39.0,0.488,14.0,0.412,7.0,33.0,11.0,113.8,113.8,
109.0,39.0,0.476,17.0,0.395,8.0,26.0,10.0,115.6,115.6,
113.0,33.0,0.388,9.0,0.237,6.0,20.0,8.0,93.7,93.7,
107.0,39.0,0.47,13.0,0.419,9.0,28.0,8.0,122.8,122.8,
103.0,38.0,0.481,13.0,0.351,6.0,24.0,10.0,112.7,112.7,
106.0,38.0,0.481,13.0,0.342,6.0,28.0,7.0,108.0,108.0,
102.0,41.0,0.532,11.0,0.379,9.0,33.0,3.0,117.6,117.6,
116.0,41.0,0.466,10.0,0.313,7.0,26.0,6.0,113.9,113.9,
124.0,47.0,0.54,18.0,0.5,10.0,30.0,12.0,138.4,138.4,
121.0,45.0,0.511,11.0,0.289,11.0,30.0,10.0,125.7,125.7,
113.0,46.0,0.529,22.0,0.458,12.0,26.0,6.0,133.9,133.9,
121.0,41.0,0.482,10.0,0.27,9.0,27.0,7.0,109.6,109.6,
130.0,47.0,0.573,16.0,0.457,3.0,30.0,8.0,130.8,130.8,
129.0,48.0,0.593,16.0,0.533,6.0,25.0,7.0,128.9,128.9,
106.0,36.0,0.462,7.0,0.28,8.0,20.0,8.0,106.8,106.8,
107.0,39.0,0.459,12.0,0.429,5.0,25.0,8.0,101.0,101.0,
89.0,41.0,0.466,11.0,0.355,12.0,20.0,9.0,116.0,116.0,
130.0,41.0,0.432,7.0,0.184,17.0,24.0,7.0,109.5,109.5,
95.0,34.0,0.43,14.0,0.56,14.0,23.0,9.0,99.3,99.3,
83.0,32.0,0.364,3.0,0.083,9.0,21.0,6.0,83.7,83.7,
106.0,42.0,0.506,12.0,0.444,10.0,23.0,4.0,114.8,114.8,
113.0,43.0,0.506,7.0,0.333,11.0,26.0,9.0,116.1,116.1,
112.0,40.0,0.44,14.0,0.318,10.0,20.0,5.0,103.7,103.7,
89.0,38.0,0.437,11.0,0.324,11.0,16.0,2.0,105.8,105.8,
89.0,45.0,0.536,15.0,0.429,8.0,23.0,11.0,124.5,124.5,
88.0,34.0,0.391,9.0,0.243,17.0,20.0,6.0,96.9,96.9,
109.0,44.0,0.484,16.0,0.4,12.0,29.0,3.0,127.4,127.4,
103.0,40.0,0.488,9.0,0.36,7.0,20.0,9.0,110.6,110.6,
105.0,38.0,0.475,12.0,0.387,10.0,22.0,11.0,110.5,110.5,
91.0,29.0,0.337,12.0,0.316,10.0,18.0,4.0,91.6,91.6,
119.0,38.0,0.463,11.0,0.458,11.0,24.0,5.0,118.7,118.7,
94.0,36.0,0.383,5.0,0.227,16.0,19.0,2.0,98.6,98.6,
113.0,39.0,0.453,12.0,0.414,13.0,20.0,9.0,121.4,121.4,
94.0,36.0,0.434,10.0,0.37,9.0,15.0,6.0,105.4,105.4,
102.0,29.0,0.345,8.0,0.308,14.0,15.0,8.0,91.2,91.2,
115.0,44.0,0.543,17.0,0.447,7.0,26.0,2.0,141.4,141.4,
102.0,37.0,0.425,6.0,0.207,11.0,21.0,6.0,104.8,104.8,
107.0,43.0,0.483,11.0,0.5,11.0,19.0,5.0,109.2,109.2,
110.0,37.0,0.416,17.0,0.362,11.0,15.0,7.0,102.9,102.9,
103.0,40.0,0.482,13.0,0.371,6.0,25.0,6.0,116.2,116.2,
96.0,37.0,0.425,10.0,0.357,11.0,22.0,8.0,105.2,105.2,
109.0,44.0,0.449,6.0,0.25,15.0,22.0,11.0,107.3,107.3,
121.0,33.0,0.375,8.0,0.186,12.0,17.0,5.0,102.6,102.6,
123.0,36.0,0.424,11.0,0.333,11.0,17.0,5.0,120.1,120.1,
89.0,33.0,0.379,7.0,0.259,10.0,16.0,7.0,91.1,91.1,
103.0,33.0,0.402,16.0,0.457,7.0,24.0,6.0,103.1,103.1,
106.0,40.0,0.449,13.0,0.342,7.0,30.0,9.0,115.5,115.5,
140.0,42.0,0.494,12.0,0.343,8.0,25.0,12.0,116.9,116.9,
110.0,38.0,0.452,11.0,0.393,6.0,27.0,5.0,104.3,104.3,
109.0,44.0,0.512,13.0,0.5,6.0,23.0,9.0,117.4,117.4,
93.0,33.0,0.407,15.0,0.417,9.0,18.0,2.0,99.3,99.3,
114.0,39.0,0.488,14.0,0.389,6.0,23.0,6.0,114.8,114.8,
101.0,37.0,0.42,13.0,0.351,10.0,19.0,3.0,101.6,101.6,
119.0,44.0,0.489,14.0,0.4,11.0,23.0,12.0,122.7,122.7,
112.0,37.0,0.402,15.0,0.357,13.0,16.0,9.0,116.6,116.6,
96.0,37.0,0.44,8.0,0.333,9.0,19.0,7.0,101.0,101.0,
94.0,35.0,0.427,10.0,0.294,8.0,21.0,6.0,102.6,102.6,
100.0,38.0,0.463,11.0,0.44,8.0,19.0,12.0,100.7,100.7,
131.0,38.0,0.481,9.0,0.391,7.0,25.0,5.0,113.6,113.6,
106.0,37.0,0.463,8.0,0.308,8.0,26.0,8.0,99.7,99.7,
102.0,40.0,0.43,16.0,0.364,12.0,28.0,9.0,109.1,109.1,
88.0,37.0,0.43,10.0,0.294,12.0,22.0,7.0,105.9,105.9,
101.0,39.0,0.476,11.0,0.478,7.0,20.0,7.0,105.5,105.5,
86.0,41.0,0.466,12.0,0.324,4.0,19.0,6.0,104.1,104.1,
125.0,43.0,0.544,19.0,0.487,7.0,31.0,12.0,139.0,139.0,
112.0,40.0,0.465,14.0,0.483,5.0,24.0,7.0,111.8,111.8,
99.0,35.0,0.417,16.0,0.485,5.0,22.0,7.0,103.1,103.1,
133.0,47.0,0.5,14.0,0.467,10.0,33.0,7.0,118.1,118.1,
102.0,33.0,0.418,11.0,0.324,5.0,19.0,8.0,98.3,98.3,
111.0,35.0,0.438,12.0,0.333,4.0,22.0,5.0,94.3,94.3,
116.0,44.0,0.454,17.0,0.515,11.0,19.0,6.0,120.5,120.5,
117.0,44.0,0.512,14.0,0.5,9.0,22.0,4.0,123.8,123.8,
122.0,41.0,0.406,6.0,0.222,20.0,25.0,6.0,109.7,109.7,
109.0,39.0,0.453,16.0,0.41,11.0,26.0,6.0,113.6,113.6,
137.0,49.0,0.48,12.0,0.353,12.0,28.0,10.0,118.7,118.7,
120.0,36.0,0.434,17.0,0.386,5.0,31.0,6.0,111.9,111.9,
110.0,45.0,0.542,14.0,0.412,5.0,23.0,5.0,127.1,127.1,
113.0,39.0,0.459,10.0,0.345,7.0,29.0,2.0,100.9,100.9,
122.0,45.0,0.523,18.0,0.514,6.0,22.0,10.0,126.6,126.6,
118.0,45.0,0.506,14.0,0.519,8.0,19.0,6.0,125.4,125.4,
97.0,33.0,0.384,13.0,0.371,6.0,18.0,6.0,93.3,93.3,
105.0,38.0,0.452,11.0,0.344,6.0,24.0,2.0,106.2,106.2,
106.0,42.0,0.467,13.0,0.406,8.0,25.0,7.0,110.8,110.8,
99.0,34.0,0.391,10.0,0.345,5.0,19.0,8.0,100.1,100.1,
102.0,38.0,0.418,6.0,0.286,9.0,22.0,4.0,103.9,103.9,
109.0,40.0,0.455,10.0,0.278,9.0,25.0,10.0,104.7,104.7,
109.0,43.0,0.5,13.0,0.361,8.0,24.0,9.0,110.9,110.9,
107.0,49.0,0.51,7.0,0.318,12.0,26.0,12.0,115.1,115.1,
80.0,44.0,0.484,13.0,0.361,14.0,23.0,9.0,116.3,116.3,
108.0,38.0,0.442,13.0,0.317,6.0,22.0,5.0,108.8,108.8,
90.0,29.0,0.367,13.0,0.271,6.0,20.0,6.0,91.7,91.7,
111.0,40.0,0.46,19.0,0.413,4.0,28.0,10.0,107.6,107.6,
101.0,38.0,0.437,11.0,0.324,11.0,16.0,2.0,105.8,105.8,
129.0,49.0,0.544,15.0,0.385,3.0,24.0,12.0,124.1,124.1,
102.0,41.0,0.432,10.0,0.286,7.0,26.0,8.0,112.0,112.0,
99.0,47.0,0.495,17.0,0.459,12.0,26.0,6.0,132.2,132.2,
127.0,43.0,0.473,21.0,0.457,9.0,27.0,5.0,107.5,107.5,
101.0,36.0,0.419,14.0,0.326,9.0,22.0,8.0,97.9,97.9,
106.0,41.0,0.471,14.0,0.333,4.0,24.0,8.0,109.3,109.3,
100.0,42.0,0.442,7.0,0.2,12.0,22.0,7.0,102.0,102.0,
125.0,43.0,0.512,18.0,0.45,9.0,25.0,5.0,128.6,128.6,
102.0,38.0,0.447,16.0,0.4,5.0,21.0,7.0,101.6,101.6,
125.0,57.0,0.57,19.0,0.422,10.0,33.0,7.0,139.3,139.3,
106.0,49.0,0.48,28.0,0.538,10.0,30.0,8.0,130.1,130.1,
104.0,33.0,0.384,12.0,0.261,5.0,21.0,11.0,81.3,81.3,
103.0,41.0,0.436,16.0,0.4,10.0,27.0,10.0,106.3,106.3,
120.0,47.0,0.505,12.0,0.333,13.0,27.0,12.0,115.9,115.9,
112.0,43.0,0.391,12.0,0.316,15.0,23.0,6.0,100.2,100.2,
113.0,47.0,0.47,7.0,0.226,7.0,32.0,11.0,103.9,103.9,
95.0,36.0,0.4,10.0,0.313,12.0,26.0,8.0,100.1,100.1,
114.0,45.0,0.464,13.0,0.342,12.0,24.0,9.0,108.1,108.1,
104.0,42.0,0.438,20.0,0.426,15.0,26.0,6.0,117.5,117.5,
113.0,35.0,0.449,19.0,0.463,6.0,25.0,5.0,112.3,112.3,
85.0,31.0,0.365,12.0,0.3,8.0,20.0,4.0,88.9,88.9,
117.0,43.0,0.544,13.0,0.464,5.0,22.0,9.0,123.7,123.7,
94.0,36.0,0.444,15.0,0.375,10.0,30.0,7.0,116.3,116.3,
102.0,40.0,0.465,9.0,0.36,6.0,20.0,10.0,100.7,100.7,
118.0,43.0,0.443,12.0,0.3,19.0,21.0,6.0,113.6,113.6,
96.0,49.0,0.551,15.0,0.484,6.0,30.0,6.0,125.6,125.6,
78.0,29.0,0.333,9.0,0.231,8.0,13.0,6.0,81.5,81.5,
107.0,37.0,0.435,12.0,0.3,9.0,20.0,9.0,105.0,105.0,
116.0,35.0,0.427,15.0,0.441,6.0,20.0,4.0,117.2,117.2,
97.0,44.0,0.489,14.0,0.4,11.0,23.0,12.0,122.7,122.7,
128.0,47.0,0.511,7.0,0.318,11.0,27.0,13.0,121.2,121.2,
102.0,42.0,0.467,7.0,0.35,13.0,16.0,9.0,104.7,104.7,
93.0,34.0,0.366,13.0,0.382,11.0,18.0,5.0,95.8,95.8,
114.0,42.0,0.462,13.0,0.333,19.0,22.0,8.0,117.5,117.5,
112.0,41.0,0.471,21.0,0.568,9.0,27.0,8.0,116.6,116.6,
107.0,47.0,0.475,11.0,0.367,14.0,19.0,12.0,109.8,109.8,
94.0,44.0,0.458,12.0,0.316,10.0,22.0,10.0,110.5,110.5,
106.0,51.0,0.531,16.0,0.364,8.0,30.0,11.0,126.6,126.6,
113.0,35.0,0.389,16.0,0.348,7.0,21.0,13.0,107.3,107.3,
103.0,35.0,0.393,15.0,0.395,11.0,19.0,6.0,102.1,102.1,
85.0,30.0,0.353,8.0,0.235,12.0,17.0,4.0,83.1,83.1,
108.0,49.0,0.516,13.0,0.464,13.0,32.0,10.0,125.8,125.8,
102.0,43.0,0.443,15.0,0.341,11.0,27.0,12.0,113.2,113.2,
102.0,48.0,0.511,13.0,0.351,9.0,35.0,8.0,131.2,131.2,
93.0,44.0,0.468,12.0,0.316,13.0,24.0,11.0,117.5,117.5,
96.0,36.0,0.387,14.0,0.412,15.0,13.0,8.0,101.7,101.7,
109.0,52.0,0.547,24.0,0.511,9.0,39.0,12.0,137.7,137.7,
104.0,39.0,0.402,7.0,0.179,18.0,19.0,13.0,96.9,96.9,
106.0,37.0,0.451,14.0,0.424,9.0,22.0,6.0,105.9,105.9,
107.0,36.0,0.434,13.0,0.394,9.0,23.0,6.0,102.6,102.6,
116.0,48.0,0.462,9.0,0.31,17.0,26.0,8.0,109.9,109.9,
109.0,48.0,0.516,18.0,0.563,12.0,25.0,7.0,124.3,124.3,
90.0,35.0,0.449,7.0,0.233,11.0,21.0,11.0,87.3,87.3,
119.0,39.0,0.481,13.0,0.433,10.0,25.0,5.0,106.9,106.9,
95.0,45.0,0.446,5.0,0.172,15.0,26.0,11.0,103.7,103.7,
95.0,57.0,0.655,21.0,0.636,3.0,41.0,7.0,137.8,137.8,
120.0,45.0,0.536,12.0,0.387,8.0,27.0,9.0,126.3,126.3,
99.0,39.0,0.411,12.0,0.279,9.0,25.0,6.0,103.4,103.4,
97.0,36.0,0.409,9.0,0.231,5.0,21.0,9.0,98.4,98.4,
97.0,38.0,0.404,9.0,0.243,11.0,21.0,10.0,93.7,93.7,
98.0,34.0,0.391,11.0,0.297,10.0,23.0,9.0,98.1,98.1,
106.0,39.0,0.464,9.0,0.391,9.0,22.0,9.0,103.3,103.3,
93.0,40.0,0.43,13.0,0.333,17.0,23.0,9.0,115.9,115.9,
113.0,42.0,0.506,7.0,0.35,7.0,25.0,11.0,102.0,102.0,
130.0,48.0,0.505,11.0,0.355,11.0,25.0,8.0,117.8,117.8,
120.0,37.0,0.435,9.0,0.36,11.0,19.0,6.0,121.2,121.2,
118.0,49.0,0.51,7.0,0.318,12.0,26.0,12.0,115.1,115.1,
92.0,44.0,0.484,15.0,0.455,7.0,23.0,7.0,112.7,112.7,
99.0,38.0,0.442,13.0,0.317,6.0,22.0,5.0,108.8,108.8,
103.0,33.0,0.388,10.0,0.357,9.0,20.0,12.0,90.7,90.7,
105.0,36.0,0.424,4.0,0.154,13.0,24.0,9.0,101.3,101.3,
90.0,34.0,0.382,8.0,0.276,9.0,17.0,5.0,93.3,93.3,
98.0,38.0,0.427,6.0,0.194,10.0,17.0,11.0,102.1,102.1,
99.0,46.0,0.505,13.0,0.371,11.0,25.0,15.0,123.3,123.3,
97.0,38.0,0.404,7.0,0.25,15.0,14.0,5.0,99.3,99.3,
115.0,44.0,0.463,14.0,0.304,9.0,28.0,13.0,112.2,112.2,
84.0,29.0,0.337,12.0,0.316,10.0,18.0,4.0,91.6,91.6,
97.0,36.0,0.391,10.0,0.323,13.0,26.0,5.0,102.6,102.6,
118.0,43.0,0.457,17.0,0.459,13.0,29.0,7.0,115.6,115.6,
104.0,42.0,0.477,14.0,0.389,9.0,28.0,10.0,112.5,112.5,
117.0,39.0,0.438,11.0,0.289,11.0,22.0,5.0,107.2,107.2,
107.0,45.0,0.489,14.0,0.424,17.0,30.0,8.0,123.4,123.4,
90.0,46.0,0.489,13.0,0.351,9.0,25.0,8.0,116.9,116.9,
102.0,33.0,0.402,13.0,0.361,6.0,22.0,8.0,104.3,104.3,
108.0,40.0,0.482,20.0,0.444,6.0,32.0,14.0,124.6,124.6,
123.0,46.0,0.479,9.0,0.3,10.0,27.0,9.0,118.1,118.1,
92.0,47.0,0.516,15.0,0.5,11.0,28.0,6.0,126.4,126.4,
97.0,37.0,0.42,11.0,0.314,10.0,22.0,7.0,100.9,100.9,
105.0,38.0,0.392,15.0,0.455,13.0,19.0,7.0,103.7,103.7,
123.0,46.0,0.505,15.0,0.441,10.0,25.0,8.0,124.2,124.2,
90.0,33.0,0.371,6.0,0.171,9.0,13.0,4.0,93.4,93.4,
107.0,33.0,0.379,7.0,0.259,10.0,16.0,7.0,91.1,91.1,
124.0,46.0,0.474,19.0,0.452,9.0,37.0,8.0,113.7,113.7,
105.0,34.0,0.374,11.0,0.275,9.0,23.0,10.0,96.7,96.7,
93.0,41.0,0.466,10.0,0.294,8.0,24.0,10.0,106.1,106.1,
92.0,35.0,0.402,9.0,0.25,4.0,19.0,8.0,88.3,88.3,
109.0,45.0,0.529,17.0,0.378,10.0,29.0,2.0,130.4,130.4,
124.0,47.0,0.522,17.0,0.37,7.0,29.0,6.0,129.2,129.2,
112.0,38.0,0.447,21.0,0.467,6.0,26.0,7.0,120.4,120.4,
103.0,39.0,0.406,12.0,0.353,16.0,22.0,6.0,104.5,104.5,
77.0,29.0,0.363,10.0,0.263,9.0,17.0,3.0,81.4,81.4,
97.0,37.0,0.416,14.0,0.28,10.0,28.0,15.0,106.4,106.4,
93.0,35.0,0.427,10.0,0.294,8.0,21.0,6.0,102.6,102.6,
121.0,43.0,0.473,10.0,0.27,9.0,24.0,9.0,114.3,114.3,
96.0,32.0,0.381,11.0,0.324,9.0,20.0,6.0,104.7,104.7,
99.0,45.0,0.495,8.0,0.267,13.0,25.0,12.0,117.4,117.4,
112.0,40.0,0.444,11.0,0.333,10.0,22.0,9.0,114.1,114.1,
105.0,40.0,0.471,18.0,0.45,10.0,21.0,7.0,113.4,113.4,
93.0,34.0,0.386,11.0,0.333,10.0,19.0,5.0,98.5,98.5,
103.0,38.0,0.413,5.0,0.294,15.0,23.0,10.0,110.9,110.9,
115.0,45.0,0.425,5.0,0.2,12.0,20.0,17.0,103.8,103.8,
91.0,32.0,0.368,2.0,0.087,9.0,11.0,5.0,91.6,91.6,
109.0,42.0,0.472,13.0,0.371,10.0,27.0,11.0,114.9,114.9,
116.0,49.0,0.576,19.0,0.528,5.0,35.0,7.0,132.1,132.1,
106.0,38.0,0.413,11.0,0.333,11.0,26.0,8.0,106.6,106.6,
87.0,46.0,0.489,19.0,0.475,12.0,28.0,8.0,126.5,126.5,
97.0,48.0,0.516,10.0,0.4,12.0,30.0,6.0,124.4,124.4,
115.0,44.0,0.494,12.0,0.444,13.0,29.0,8.0,125.3,125.3,
102.0,35.0,0.455,8.0,0.348,6.0,20.0,8.0,108.8,108.8,
110.0,42.0,0.512,16.0,0.471,10.0,26.0,7.0,114.2,114.2,
96.0,34.0,0.395,8.0,0.216,6.0,13.0,11.0,96.2,96.2,
100.0,50.0,0.556,12.0,0.429,12.0,34.0,2.0,137.6,137.6,
